capital_marker,timezone,geo_lat,geo_lon,population,city_name
0.0,UTC+3,61.703367,30.6916998,19215,Сортавала
0.0,UTC+3,54.0566016,35.9621646,12394,Сосенский
0.0,UTC+3,56.2532741,51.2833642,11960,Сосновка
0.0,UTC+7,56.1202647,93.3354121,33090,Сосновоборск
0.0,UTC+3,59.8772884,29.1291619,65901,Сосновый Бор
0.0,UTC+3,63.5989841,53.876293,27809,Сосногорск
0.0,UTC+3,43.5854551,39.7231548,343285,Сочи
1.0,UTC+3,54.409922,34.0189631,4904,Спас-Деменск
1.0,UTC+3,55.1291721,40.1745338,5917,Спас-Клепики
1.0,UTC+3,53.9271974,43.1859073,7442,Спасск
0.0,UTC+10,44.5901175,132.8157288,44166,Спасск-Дальний
1.0,UTC+3,54.4070719,40.3763426,7745,Спасск-Рязанский
1.0,UTC+11,67.4582218,153.7069425,3525,Среднеколымск
0.0,UTC+5,56.9918901,60.4771018,20357,Среднеуральск
1.0,UTC+9,52.2461454,117.7117842,6850,Сретенск
2.0,UTC+3,45.044516,41.9689655,398266,Ставрополь
0.0,UTC+3,55.810648,38.175624,21859,Старая Купавна
1.0,UTC+3,57.990737,31.3554897,32235,Старая Русса
1.0,UTC+3,56.514876,34.9336396,8610,Старица
1.0,UTC+3,52.5852257,32.760403,19010,Стародуб
0.0,UTC+3,45.029058,35.0901474,9277,Старый Крым
1.0,UTC+3,51.2967101,37.8350182,221163,Старый Оскол
1.0,UTC+5,53.6300864,55.9317089,273432,Стерлитамак
0.0,UTC+7,60.732895,77.604122,42216,Стрежевой
1.0,UTC+3,50.7845099,36.4887648,23933,Строитель
0.0,UTC+3,56.3749967,38.5839667,14372,Струнино
1.0,UTC+3,54.886274,38.078228,66942,Ступино
1.0,UTC+3,54.1343585,36.4807419,18975,Суворов
0.0,UTC+3,44.8504679,34.9762034,16492,Судак
1.0,UTC+3,51.1918927,35.2720915,6036,Суджа
1.0,UTC+3,55.9498056,40.8562939,11848,Судогда
1.0,UTC+3,56.4274441,40.4525692,10535,Суздаль
1.0,UTC+3,43.3204196,45.0476331,64493,Сунжа
1.0,UTC+3,62.0787293,32.3499386,9763,Суоярви
1.0,UTC+3,53.0170888,32.3938878,11640,Сураж
0.0,UTC+5,61.2541083,73.3961587,306703,Сургут
1.0,UTC+3,48.618917,42.8541163,20527,Суровикино
0.0,UTC+3,53.0761357,45.6910796,7032,Сурск
1.0,UTC+11,62.7805882,148.1540281,5865,Сусуман
1.0,UTC+3,54.097296,35.3443568,16295,Сухиничи
0.0,UTC+5,56.9076193,62.0358093,34836,Сухой Лог
0.0,UTC+4,53.1558674,48.4744629,178773,Сызрань
2.0,UTC+3,61.6686617,50.8358151,235006,Сыктывкар
1.0,UTC+5,56.5005715,60.8190003,20594,Сысерть
1.0,UTC+3,55.8308821,34.2778793,8111,Сычевка
0.0,UTC+3,60.1401739,32.5601559,13747,Сясьстрой
0.0,UTC+5,58.0434672,65.274217,35421,Тавда
0.0,UTC+3,47.2094917,38.9350989,257692,Таганрог
0.0,UTC+7,56.0622131,85.6207182,25330,Тайга
0.0,UTC+8,55.9405334,98.0030145,35481,Тайшет
1.0,UTC+3,56.7308564,37.5276003,13819,Талдом
1.0,UTC+5,57.0122687,63.7320757,18339,Талица
2.0,UTC+3,52.7213154,41.452264,280457,Тамбов
1.0,UTC+6,56.9160511,74.3649194,26664,Тара
1.0,UTC+5,64.9118803,77.7610236,20372,Тарко-Сале
0.0,UTC+3,54.7236477,37.1671,9656,Таруса
0.0,UTC+7,55.2146167,75.9739914,26114,Татарск
1.0,UTC+7,52.759313,87.8476546,23114,Таштагол
2.0,UTC+3,56.8586059,35.9116761,403726,Тверь
0.0,UTC+3,43.4437731,41.7415142,9097,Теберда
1.0,UTC+3,56.8542719,40.5353874,34993,Тейково
1.0,UTC+3,54.6310583,43.2161099,7247,Темников
1.0,UTC+3,45.2610949,37.4454412,38014,Темрюк
1.0,UTC+3,43.4839358,44.1402161,19170,Терек
1.0,UTC+3,54.936516,48.8314533,11596,Тетюши
1.0,UTC+3,45.615923,38.9351837,53921,Тимашевск
1.0,UTC+3,59.6272904,33.5072731,58843,Тихвин
1.0,UTC+3,45.8546345,40.1260267,61825,Тихорецк
0.0,UTC+5,58.2017299,68.2538558,99698,Тобольск
1.0,UTC+7,55.2251631,84.4104118,21531,Тогучин
0.0,UTC+4,53.5205348,49.3894028,719484,Тольятти
1.0,UTC+11,47.7620108,142.0615837,4537,Томари
0.0,UTC+9,58.9586859,126.2875462,8054,Томмот
2.0,UTC+7,56.4845804,84.9481582,522940,Томск
1.0,UTC+7,55.2764707,85.6152619,28642,Топки
0.0,UTC+3,57.04133,34.9602344,47702,Торжок
1.0,UTC+3,56.5012188,31.6355466,13018,Торопец
1.0,UTC+3,59.5407098,30.877812,39127,Тосно
1.0,UTC+3,59.9734998,42.7589506,9784,Тотьма
0.0,UTC+5,54.8178249,58.4464194,33678,Трехгорный
0.0,UTC+5,54.0843745,61.5586831,78637,Троицк
1.0,UTC+3,52.5791734,33.7660547,15014,Трубчевск
1.0,UTC+3,44.1105335,39.0824904,63233,Туапсе
1.0,UTC+5,54.5999224,53.6950623,66849,Туймазы
2.0,UTC+3,54.1920559,37.6153842,501129,Тула
0.0,UTC+8,54.557162,100.5780603,44603,Тулун
1.0,UTC+7,52.1449619,93.9173396,4988,Туран
1.0,UTC+5,58.0393524,63.6981973,17990,Туринск
1.0,UTC+3,57.8674993,39.5369627,41001,Тутаев
0.0,UTC+9,55.1546441,124.7468904,35574,Тында
1.0,UTC+3,43.3981585,42.9213582,21000,Тырныауз
1.0,UTC+6,55.8703415,72.1954747,12050,Тюкалинск
2.0,UTC+5,57.1529744,65.5344099,581758,Тюмень
0.0,UTC+3,51.9767841,42.2529799,26829,Уварово
1.0,UTC+11,49.0815774,142.0692639,11880,Углегорск
1.0,UTC+3,57.5224249,38.3020044,34505,Углич
0.0,UTC+9,66.4071765,112.3061555,12611,Удачный
1.0,UTC+3,57.8787314,35.0167348,31048,Удомля
1.0,UTC+7,55.3141969,89.8333918,16079,Ужур
1.0,UTC+3,53.9730452,38.1763201,55282,Узловая
2.0,UTC+8,51.8335853,107.5842223,431922,Улан-Удэ
2.0,UTC+4,54.3079415,48.3748487,613793,Ульяновск
1.0,UTC+3,52.8461199,32.6757629,26196,Унеча
0.0,UTC+5,60.1296954,64.8038508,39435,Урай
1.0,UTC+3,57.4612572,45.7833293,12311,Урень
1.0,UTC+3,57.1097477,50.0058097,10213,Уржум
0.0,UTC+3,50.7903789,42.0288513,41594,Урюпинск
0.0,UTC+3,65.994147,57.5569423,41100,Усинск
1.0,UTC+3,52.0442648,39.726401,18752,Усмань
1.0,UTC+5,59.4277573,56.6837872,5694,Усолье
0.0,UTC+8,52.7565808,103.6388109,83364,Усолье-Сибирское
0.0,UTC+10,43.7971818,131.9518229,157946,Уссурийск
1.0,UTC+3,44.0838442,41.9711046,30602,Усть-Джегута
0.0,UTC+8,57.9430504,102.7415734,86591,Усть-Илимск
0.0,UTC+5,54.9260812,58.152805,23586,Усть-Катав
0.0,UTC+8,56.7928178,105.7757343,45061,Усть-Кут
1.0,UTC+3,45.2227359,39.6929577,43268,Усть-Лабинск
1.0,UTC+3,58.8383117,36.4425478,9478,Устюжна
2.0,UTC+5,54.734944,55.9578468,1062300,Уфа
0.0,UTC+3,63.5565514,53.7014239,99642,Ухта
1.0,UTC+5,54.3067375,59.4125461,37771,Учалы
1.0,UTC+7,55.8131263,94.3282601,12666,Уяр
1.0,UTC+3,52.0917728,35.8538706,5404,Фатеж
0.0,UTC+3,45.0318393,35.3824259,69038,Феодосия
0.0,UTC+3,53.4554145,34.4159238,13874,Фокино
0.0,UTC+10,42.9706317,132.4110196,23683,Фокино
0.0,UTC+3,49.7649148,43.6648641,39489,Фролово
0.0,UTC+3,55.9590588,38.0410235,55449,Фрязино
1.0,UTC+3,57.2539276,41.1054432,36149,Фурманов
2.0,UTC+10,48.4647258,135.0598942,577668,Хабаровск
0.0,UTC+3,44.4122963,39.5320258,21580,Хадыженск
2.0,UTC+5,61.0023984,69.0184798,79410,Ханты-Мансийск
1.0,UTC+4,47.408999,47.2525345,18209,Харабали
1.0,UTC+3,59.9479423,40.2000298,10078,Харовск
0.0,UTC+3,43.2504665,46.5851292,133929,Хасавюрт
0.0,UTC+4,52.4951572,48.1045771,13199,Хвалынск
1.0,UTC+9,51.3634856,110.4590898,11530,Хилок
0.0,UTC+3,55.888657,37.4303702,207125,Химки
1.0,UTC+3,57.145108,31.1787499,3829,Холм
1.0,UTC+11,47.0408423,142.041688,30936,Холмск
0.0,UTC+3,56.2516982,37.9396017,21612,Хотьково
1.0,UTC+3,55.8650213,47.4729349,13478,Цивильск
1.0,UTC+3,47.6477448,42.0931505,15029,Цимлянск
0.0,UTC+9,51.762481,128.1219846,6208,Циолковский
1.0,UTC+7,51.2844502,91.5788609,9037,Чадан
0.0,UTC+5,56.7781501,54.1477965,82933,Чайковский
0.0,UTC+4,52.928961,49.8673269,72689,Чапаевск
1.0,UTC+3,53.24048,39.9670973,12656,Чаплыгин
0.0,UTC+5,54.9818567,60.3773121,43405,Чебаркуль
2.0,UTC+3,56.1438298,47.2489782,447929,Чебоксары
1.0,UTC+3,43.5671525,43.5865792,17988,Чегем
0.0,UTC+3,54.0984438,36.2474142,994,Чекалин
2.0,UTC+5,55.1602624,61.4008078,1130273,Челябинск
1.0,UTC+5,60.4011933,56.4799933,4920,Чердынь
0.0,UTC+8,53.1369095,103.0901268,52650,Черемхово
1.0,UTC+7,54.2206476,83.3724521,19346,Черепаново
0.0,UTC+3,59.1269212,37.9090497,312311,Череповец
2.0,UTC+3,44.2269425,42.0466704,121439,Черкесск
0.0,UTC+5,58.7842834,56.1507138,4017,Чермоз
0.0,UTC+3,56.010005,38.379245,20986,Черноголовка
0.0,UTC+7,53.8259342,91.3260229,72117,Черногорск
1.0,UTC+5,56.5160768,56.0763049,33275,Чернушка
1.0,UTC+2,54.6244751,21.7969062,40464,Черняховск
1.0,UTC+3,55.1508011,37.4533252,60677,Чехов
1.0,UTC+3,55.3699139,50.6285784,60703,Чистополь
2.0,UTC+9,52.0340142,113.4994,323964,Чита
1.0,UTC+3,56.7651262,43.242077,12371,Чкаловск
1.0,UTC+3,59.1248394,31.6866241,16148,Чудово
1.0,UTC+7,55.0906867,80.9592508,11964,Чулым
0.0,UTC+5,58.2974596,57.8193615,46740,Чусовой
1.0,UTC+3,58.753421,42.6884958,5209,Чухлома
1.0,UTC+7,51.5346393,92.9199675,10958,Шагонар
0.0,UTC+5,56.0870344,63.6297182,77744,Шадринск
1.0,UTC+3,43.1488691,45.9009629,47715,Шали
0.0,UTC+7,55.5389739,89.1801044,38570,Шарыпово
1.0,UTC+3,58.3760542,45.4062414,23668,Шарья
0.0,UTC+3,47.7085287,40.2159846,240152,Шахты
0.0,UTC+3,57.6764293,46.6129009,21337,Шахунья
1.0,UTC+3,54.0287312,41.7181803,6562,Шацк
1.0,UTC+3,50.4004883,36.8877889,44277,Шебекино
0.0,UTC+8,52.2102538,104.0973294,47960,Шелехов
1.0,UTC+3,62.1057272,42.8996973,5702,Шенкурск
1.0,UTC+9,51.8497035,116.0334461,13947,Шилка
0.0,UTC+9,52.0051886,127.7005458,19815,Шимановск
0.0,UTC+4,52.1147391,47.2023118,6067,Шиханы
0.0,UTC+3,59.9443714,31.0333365,13305,Шлиссельбург
0.0,UTC+3,55.4962415,46.4182681,33412,Шумерля
1.0,UTC+5,55.2280246,63.2901272,17821,Шумиха
1.0,UTC+3,56.8560234,41.3800939,58528,Шуя
1.0,UTC+3,54.0020652,37.5176288,58154,Щекино
0.0,UTC+3,45.4288991,35.825165,10620,Щелкино
1.0,UTC+3,55.9233801,37.9783707,110380,Щёлково
1.0,UTC+3,51.8786014,36.8910945,17043,Щигры
1.0,UTC+5,55.2087637,62.7478548,10971,Щучье
0.0,UTC+3,55.8780241,38.7806752,22120,Электрогорск
0.0,UTC+3,55.7847291,38.4447045,155324,Электросталь
0.0,UTC+3,55.7170877,38.2192563,20120,Электроугли
2.0,UTC+3,46.3083344,44.2702088,103728,Элиста
0.0,UTC+4,51.4854003,46.126722,202838,Энгельс
1.0,UTC+3,51.830932,40.8074182,11387,Эртиль
0.0,UTC+5,61.3123568,63.3365484,34066,Югорск
1.0,UTC+3,56.5926877,42.0458099,14170,Южа
2.0,UTC+11,46.9591631,142.737976,181727,Южно-Сахалинск
0.0,UTC+3,44.6602467,45.6499523,10048,Южно-Сухокумск
0.0,UTC+5,54.448927,61.2581158,37890,Южноуральск
0.0,UTC+7,55.7202694,84.8886399,81536,Юрга
1.0,UTC+3,56.4937757,39.6680539,19588,Юрьев-Польский
1.0,UTC+3,57.3177781,43.1110401,10205,Юрьевец
0.0,UTC+5,54.854662,58.4226698,12568,Юрюзань
1.0,UTC+3,54.7446445,35.2424346,7056,Юхнов
1.0,UTC+3,55.9406974,46.2020896,9614,Ядрин
2.0,UTC+9,62.0281405,129.7325887,269486,Якутск
0.0,UTC+3,44.4164605,34.0444797,7771,Ялта
0.0,UTC+3,44.4953612,34.166308,76746,Ялта
1.0,UTC+5,56.6547289,66.3122992,36494,Ялуторовск
1.0,UTC+5,56.2650146,54.929907,26988,Янаул
1.0,UTC+3,57.3040326,47.8478737,17252,Яранск
0.0,UTC+7,52.9252146,78.5729775,18085,Яровое
2.0,UTC+3,57.6215477,39.8977411,591486,Ярославль
1.0,UTC+3,55.0564732,32.6902302,47853,Ярцево
1.0,UTC+3,54.4795484,37.6896048,16804,Ясногорск
1.0,UTC+5,51.036838,59.874344,16082,Ясный
0.0,UTC+3,56.2890516,37.4831799,13248,Яхрома
0.0,UTC+3,55.5777427,39.5445712,32836,Шатура
0.0,UTC+3,59.9391313,30.3159004,4848742,Санкт-Петербург
1.0,UTC+3,43.120175,45.539276,49071,Урус-Мартан
1.0,UTC+3,54.3503696,38.26553,12668,Венёв
1.0,UTC+3,54.006025,86.636688,83431,Киселёвск
1.0,UTC+3,53.810152,36.130097,12746,Белёв
1.0,UTC+3,53.40172,49.494657,50466,Жигулёвск
1.0,UTC+3,57.885268,54.716096,14385,Очёр
1.0,UTC+3,55.961818,94.709228,9954,Заозёрный
1.0,UTC+3,45.6142,38.933973,51858,Тимашёвск
1.0,UTC+3,57.584174,34.558836,44722,Вышний Волочёк
1.0,UTC+3,43.353047,132.180339,109556,Артём
1.0,UTC+3,44.781528,44.165024,58103,Будённовск
1.0,UTC+3,54.001574,37.518165,55109,Щёкино
1.0,UTC+3,56.909583,60.816457,59698,Берёзовский
1.0,UTC+3,57.337669,61.895513,28943,Артёмовский
1.0,UTC+3,54.887036,37.116232,11745,Кремёнки
1.0,UTC+3,52.0119,48.812036,40127,Пугачёв
1.0,UTC+3,51.100286,41.631461,5948,Новохопёрск
1.0,UTC+3,54.814652,58.44662,32463,Трёхгорный
1.0,UTC+3,59.512684,34.177483,20388,Пикалёво
1.0,UTC+3,55.763189,60.707608,76896,Озёрск
1.0,UTC+3,56.909583,60.816457,59698,Берёзовский
1.0,UTC+3,55.934296,39.63385,1890,Костерёво
1.0,UTC+3,56.789017,44.49034,1644,Семёнов
1.0,UTC+3,60.372981,120.403084,8398,Олёкминск
1.0,UTC+3,55.826746,34.276055,7544,Сычёвка
1.0,UTC+3,52.12778,35.080353,6317,Дмитриев-Льговский
